time (days); x ; y ; r ; f ; E ; M ; P
221 ; -12.7441 ; -4.38979 ; 13.4789 ; -2.80986 ; 3.80623e+07 ; 3.80623e+07 ; 27410.9
222 ; -25.2755 ; -4.04308 ; 25.5969 ; -2.98298 ; 3.82345e+07 ; 3.82345e+07 ; 27410.9
223 ; -31.7963 ; -2.60015 ; 31.9025 ; -3.06 ; 3.84068e+07 ; 3.84068e+07 ; 27410.9
224 ; -34.7015 ; -0.844159 ; 34.7118 ; -3.11727 ; 3.8579e+07 ; 3.8579e+07 ; 27410.9
225 ; -34.5845 ; 0.988586 ; 34.5987 ; 3.11302 ; 3.87512e+07 ; 3.87512e+07 ; 27410.9
226 ; -31.4246 ; 2.73048 ; 31.543 ; 3.05492 ; 3.89234e+07 ; 3.89234e+07 ; 27410.9
227 ; -24.5595 ; 4.1307 ; 24.9044 ; 2.97496 ; 3.90957e+07 ; 3.90957e+07 ; 27410.9
228 ; -11.2403 ; 4.27214 ; 12.0248 ; 2.77838 ; 3.92679e+07 ; 3.92679e+07 ; 27410.9
229 ; -14.8675 ; -4.49549 ; 15.5322 ; -2.84796 ; 3.94401e+07 ; 3.94401e+07 ; 27410.9
230 ; -26.3283 ; -3.8952 ; 26.6149 ; -2.99471 ; 3.96123e+07 ; 3.96123e+07 ; 27410.9
231 ; -32.3337 ; -2.39262 ; 32.4221 ; -3.06773 ; 3.97846e+07 ; 3.97846e+07 ; 27410.9
232 ; -34.847 ; -0.617256 ; 34.8524 ; -3.12388 ; 3.99568e+07 ; 3.99568e+07 ; 27410.9
233 ; -34.3635 ; 1.21349 ; 34.3849 ; 3.10629 ; 4.0129e+07 ; 4.0129e+07 ; 27410.9
234 ; -30.7973 ; 2.93042 ; 30.9364 ; 3.04673 ; 4.03013e+07 ; 4.03013e+07 ; 27410.9
235 ; -23.3659 ; 4.25542 ; 23.7503 ; 2.96145 ; 4.04735e+07 ; 4.04735e+07 ; 27410.9
236 ; -8.57461 ; 3.96523 ; 9.44706 ; 2.70844 ; 4.06457e+07 ; 4.06457e+07 ; 27410.9
237 ; -16.7691 ; -4.53361 ; 17.3711 ; -2.87755 ; 4.08179e+07 ; 4.08179e+07 ; 27410.9
238 ; -27.3037 ; -3.73584 ; 27.5581 ; -3.00561 ; 4.09902e+07 ; 4.09902e+07 ; 27410.9
239 ; -32.8186 ; -2.18119 ; 32.891 ; -3.07523 ; 4.11624e+07 ; 4.11624e+07 ; 27410.9
240 ; -34.9468 ; -0.389545 ; 34.949 ; -3.13045 ; 4.13346e+07 ; 4.13346e+07 ; 27410.9
241 ; -34.0957 ; 1.43674 ; 34.126 ; 3.09948 ; 4.15069e+07 ; 4.15069e+07 ; 27410.9
242 ; -30.1124 ; 3.12488 ; 30.2741 ; 3.03819 ; 4.16791e+07 ; 4.16791e+07 ; 27410.9
243 ; -22.0756 ; 4.36249 ; 22.5026 ; 2.94649 ; 4.18513e+07 ; 4.18513e+07 ; 27410.9
244 ; -5.31656 ; 3.37349 ; 6.29652 ; 2.57617 ; 4.20235e+07 ; 4.20235e+07 ; 27410.9
245 ; -18.4924 ; -4.52328 ; 19.0376 ; -2.9017 ; 4.21958e+07 ; 4.21958e+07 ; 27410.9
246 ; -28.2067 ; -3.56659 ; 28.4313 ; -3.01582 ; 4.2368e+07 ; 4.2368e+07 ; 27410.9
247 ; -33.2523 ; -1.96636 ; 33.3104 ; -3.08253 ; 4.25402e+07 ; 4.25402e+07 ; 27410.9
248 ; -35.0013 ; -0.161329 ; 35.0017 ; -3.13698 ; 4.27124e+07 ; 4.27124e+07 ; 27410.9
249 ; -33.7804 ; 1.65798 ; 33.821 ; 3.09255 ; 4.28847e+07 ; 4.28847e+07 ; 27410.9
250 ; -29.3674 ; 3.31309 ; 29.5537 ; 3.02925 ; 4.30569e+07 ; 4.30569e+07 ; 27410.9
251 ; -20.6778 ; 4.44825 ; 21.1509 ; 2.9297 ; 4.32291e+07 ; 4.32291e+07 ; 27410.9
252 ; -0.625112 ; 1.64514 ; 1.7599 ; 1.93392 ; 4.34014e+07 ; 4.34014e+07 ; 27410.9
253 ; -20.0667 ; -4.47634 ; 20.5599 ; -2.92211 ; 4.35736e+07 ; 4.35736e+07 ; 27410.9
254 ; -29.0418 ; -3.38872 ; 29.2388 ; -3.02543 ; 4.37458e+07 ; 4.37458e+07 ; 27410.9
255 ; -33.6362 ; -1.74859 ; 33.6817 ; -3.08965 ; 4.3918e+07 ; 4.3918e+07 ; 27410.9
256 ; -35.0107 ; 0.0670967 ; 35.0107 ; 3.13968 ; 4.40903e+07 ; 4.40903e+07 ; 27410.9
257 ; -33.4167 ; 1.87685 ; 33.4694 ; 3.08549 ; 4.42625e+07 ; 4.42625e+07 ; 27410.9
258 ; -28.5593 ; 3.49418 ; 28.7722 ; 3.01985 ; 4.44347e+07 ; 4.44347e+07 ; 27410.9
259 ; -19.1586 ; 4.50784 ; 19.6818 ; 2.91051 ; 4.46069e+07 ; 4.46069e+07 ; 27410.9
260 ; -3.66876 ; -2.94269 ; 4.7031 ; -2.46558 ; 4.47792e+07 ; 4.47792e+07 ; 27410.9
261 ; -21.5127 ; -4.4007 ; 21.9582 ; -2.93981 ; 4.49514e+07 ; 4.49514e+07 ; 27410.9
262 ; -29.8125 ; -3.20333 ; 29.9841 ; -3.03455 ; 4.51236e+07 ; 4.51236e+07 ; 27410.9
263 ; -33.9714 ; -1.52828 ; 34.0058 ; -3.09664 ; 4.52959e+07 ; 4.52959e+07 ; 27410.9
264 ; -34.9748 ; 0.295435 ; 34.976 ; 3.13315 ; 4.54681e+07 ; 4.54681e+07 ; 27410.9
265 ; -33.0036 ; 2.09294 ; 33.0699 ; 3.07826 ; 4.56403e+07 ; 4.56403e+07 ; 27410.9
266 ; -27.6847 ; 3.66713 ; 27.9266 ; 3.0099 ; 4.58125e+07 ; 4.58125e+07 ; 27410.9
267 ; -17.4997 ; 4.53443 ; 18.0777 ; 2.88805 ; 4.59848e+07 ; 4.59848e+07 ; 27410.9
268 ; -7.32385 ; -3.7708 ; 8.23758 ; -2.66612 ; 4.6157e+07 ; 4.6157e+07 ; 27410.9
269 ; -22.8459 ; -4.30192 ; 23.2474 ; -2.95547 ; 4.63292e+07 ; 4.63292e+07 ; 27410.9
270 ; -30.5219 ; -3.01136 ; 30.6701 ; -3.04325 ; 4.65014e+07 ; 4.65015e+07 ; 27410.9
271 ; -34.2587 ; -1.30581 ; 34.2836 ; -3.10349 ; 4.66737e+07 ; 4.66737e+07 ; 27410.9
272 ; -34.8937 ; 0.523391 ; 34.8976 ; 3.12659 ; 4.68459e+07 ; 4.68459e+07 ; 27410.9
273 ; -32.54 ; 2.30583 ; 32.6216 ; 3.07085 ; 4.70181e+07 ; 4.70181e+07 ; 27410.9
274 ; -26.7398 ; 3.83075 ; 27.0128 ; 2.9993 ; 4.71904e+07 ; 4.71904e+07 ; 27410.9
275 ; -15.676 ; 4.51809 ; 16.3141 ; 2.86098 ; 4.73626e+07 ; 4.73626e+07 ; 27410.9
276 ; -10.1935 ; -4.16754 ; 11.0125 ; -2.75349 ; 4.75348e+07 ; 4.75348e+07 ; 27410.9
277 ; -24.0782 ; -4.1841 ; 24.439 ; -2.96954 ; 4.7707e+07 ; 4.7707e+07 ; 27410.9
278 ; -31.1727 ; -2.81359 ; 31.2994 ; -3.05158 ; 4.78793e+07 ; 4.78793e+07 ; 27410.9
279 ; -34.499 ; -1.08155 ; 34.5159 ; -3.11025 ; 4.80515e+07 ; 4.80515e+07 ; 27410.9
280 ; -34.7671 ; 0.750665 ; 34.7752 ; 3.12 ; 4.82237e+07 ; 4.82237e+07 ; 27410.9
281 ; -32.0245 ; 2.51504 ; 32.1231 ; 3.06322 ; 4.8396e+07 ; 4.8396e+07 ; 27410.9
282 ; -25.7196 ; 3.98357 ; 26.0263 ; 2.98793 ; 4.85682e+07 ; 4.85682e+07 ; 27410.9
283 ; -13.6507 ; 4.44329 ; 14.3556 ; 2.82691 ; 4.87404e+07 ; 4.87404e+07 ; 27410.9
284 ; -12.6274 ; -4.38198 ; 13.3661 ; -2.80757 ; 4.89126e+07 ; 4.89126e+07 ; 27410.9
285 ; -25.219 ; -4.05036 ; 25.5422 ; -2.98235 ; 4.90849e+07 ; 4.90849e+07 ; 27410.9
286 ; -31.7672 ; -2.61074 ; 31.8743 ; -3.05959 ; 4.92571e+07 ; 4.92571e+07 ; 27410.9
287 ; -34.6928 ; -0.855833 ; 34.7033 ; -3.11693 ; 4.94293e+07 ; 4.94293e+07 ; 27410.9
288 ; -34.5947 ; 0.976949 ; 34.6085 ; 3.11336 ; 4.96015e+07 ; 4.96015e+07 ; 27410.9
289 ; -31.4555 ; 2.72003 ; 31.5729 ; 3.05533 ; 4.97738e+07 ; 4.97738e+07 ; 27410.9
290 ; -24.6186 ; 4.12385 ; 24.9616 ; 2.97562 ; 4.9946e+07 ; 4.9946e+07 ; 27410.9
291 ; -11.3667 ; 4.28347 ; 12.147 ; 2.78121 ; 5.01182e+07 ; 5.01182e+07 ; 27410.9
292 ; -14.7638 ; -4.4919 ; 15.432 ; -2.84624 ; 5.02905e+07 ; 5.02905e+07 ; 27410.9
293 ; -26.276 ; -3.90312 ; 26.5643 ; -2.99413 ; 5.04627e+07 ; 5.04627e+07 ; 27410.9
294 ; -32.3073 ; -2.40342 ; 32.3966 ; -3.06734 ; 5.06349e+07 ; 5.06349e+07 ; 27410.9
295 ; -34.8406 ; -0.62898 ; 34.8462 ; -3.12354 ; 5.08071e+07 ; 5.08071e+07 ; 27410.9
296 ; -34.3761 ; 1.20193 ; 34.3971 ; 3.10664 ; 5.09794e+07 ; 5.09794e+07 ; 27410.9
297 ; -30.8311 ; 2.92024 ; 30.9691 ; 3.04716 ; 5.11516e+07 ; 5.11516e+07 ; 27410.9
298 ; -23.4298 ; 4.2494 ; 23.812 ; 2.96218 ; 5.13238e+07 ; 5.13238e+07 ; 27410.9
299 ; -8.72371 ; 3.98608 ; 9.59125 ; 2.713 ; 5.14961e+07 ; 5.14961e+07 ; 27410.9
300 ; -16.6756 ; -4.53296 ; 17.2808 ; -2.87618 ; 5.16683e+07 ; 5.16683e+07 ; 27410.9
301 ; -27.2552 ; -3.74432 ; 27.5112 ; -3.00507 ; 5.18405e+07 ; 5.18405e+07 ; 27410.9
302 ; -32.7948 ; -2.19218 ; 32.868 ; -3.07485 ; 5.20127e+07 ; 5.20127e+07 ; 27410.9
303 ; -34.9428 ; -0.401303 ; 34.9451 ; -3.13011 ; 5.2185e+07 ; 5.2185e+07 ; 27410.9
304 ; -34.1107 ; 1.42527 ; 34.1404 ; 3.09983 ; 5.23572e+07 ; 5.23572e+07 ; 27410.9
305 ; -30.1492 ; 3.115 ; 30.3097 ; 3.03864 ; 5.25294e+07 ; 5.25294e+07 ; 27410.9
306 ; -22.1447 ; 4.35745 ; 22.5693 ; 2.9473 ; 5.27016e+07 ; 5.27016e+07 ; 27410.9
307 ; -5.50628 ; 3.4163 ; 6.47999 ; 2.58628 ; 5.28739e+07 ; 5.28739e+07 ; 27410.9
308 ; -18.4074 ; -4.52479 ; 18.9554 ; -2.90056 ; 5.30461e+07 ; 5.30461e+07 ; 27410.9
309 ; -28.1619 ; -3.57554 ; 28.3879 ; -3.0153 ; 5.32183e+07 ; 5.32183e+07 ; 27410.9
310 ; -33.2312 ; -1.97752 ; 33.29 ; -3.08215 ; 5.33906e+07 ; 5.33906e+07 ; 27410.9
311 ; -34.9996 ; -0.173105 ; 35.0001 ; -3.13665 ; 5.35628e+07 ; 5.35628e+07 ; 27410.9
312 ; -33.7978 ; 1.64663 ; 33.8379 ; 3.09291 ; 5.3735e+07 ; 5.3735e+07 ; 27410.9
313 ; -29.4073 ; 3.30355 ; 29.5923 ; 3.02972 ; 5.39072e+07 ; 5.39072e+07 ; 27410.9
314 ; -20.7527 ; 4.44442 ; 21.2233 ; 2.93062 ; 5.40795e+07 ; 5.40795e+07 ; 27410.9
315 ; -0.95053 ; 1.84401 ; 2.07458 ; 2.04674 ; 5.42517e+07 ; 5.42517e+07 ; 27410.9
316 ; -19.9888 ; -4.47952 ; 20.4846 ; -2.92113 ; 5.44239e+07 ; 5.44239e+07 ; 27410.9
317 ; -29.0003 ; -3.39808 ; 29.1987 ; -3.02495 ; 5.45961e+07 ; 5.45961e+07 ; 27410.9
318 ; -33.6176 ; -1.75988 ; 33.6637 ; -3.08929 ; 5.47684e+07 ; 5.47684e+07 ; 27410.9
319 ; -35.0113 ; 0.0553162 ; 35.0113 ; 3.14001 ; 5.49406e+07 ; 5.49406e+07 ; 27410.9
320 ; -33.4366 ; 1.86563 ; 33.4886 ; 3.08585 ; 5.51128e+07 ; 5.51128e+07 ; 27410.9
321 ; -28.6025 ; 3.48503 ; 28.8141 ; 3.02035 ; 5.52851e+07 ; 5.52851e+07 ; 27410.9
322 ; -19.2402 ; 4.5055 ; 19.7607 ; 2.91157 ; 5.54573e+07 ; 5.54573e+07 ; 27410.9
323 ; -3.44272 ; -2.87379 ; 4.48453 ; -2.44602 ; 5.56295e+07 ; 5.56295e+07 ; 27410.9
324 ; -21.441 ; -4.40521 ; 21.8888 ; -2.93896 ; 5.58017e+07 ; 5.58017e+07 ; 27410.9
325 ; -29.7743 ; -3.21306 ; 29.9471 ; -3.03409 ; 5.5974e+07 ; 5.5974e+07 ; 27410.9
326 ; -33.9553 ; -1.53969 ; 33.9902 ; -3.09628 ; 5.61462e+07 ; 5.61462e+07 ; 27410.9
327 ; -34.9777 ; 0.283666 ; 34.9789 ; 3.13348 ; 5.63184e+07 ; 5.63184e+07 ; 27410.9
328 ; -33.0262 ; 2.08187 ; 33.0917 ; 3.07864 ; 5.64907e+07 ; 5.64907e+07 ; 27410.9
329 ; -27.7315 ; 3.65843 ; 27.9718 ; 3.01043 ; 5.66629e+07 ; 5.66629e+07 ; 27410.9
330 ; -17.5891 ; 4.534 ; 18.1641 ; 2.88931 ; 5.68351e+07 ; 5.68351e+07 ; 27410.9
331 ; -7.15946 ; -3.74248 ; 8.07861 ; -2.65993 ; 5.70073e+07 ; 5.70073e+07 ; 27410.9
332 ; -22.7797 ; -4.30751 ; 23.1834 ; -2.9547 ; 5.71796e+07 ; 5.71796e+07 ; 27410.9
333 ; -30.4867 ; -3.0214 ; 30.6361 ; -3.04281 ; 5.73518e+07 ; 5.73518e+07 ; 27410.9
334 ; -34.2451 ; -1.31733 ; 34.2704 ; -3.10314 ; 5.7524e+07 ; 5.7524e+07 ; 27410.9
335 ; -34.899 ; 0.511649 ; 34.9027 ; 3.12693 ; 5.76962e+07 ; 5.76962e+07 ; 27410.9
336 ; -32.5652 ; 2.29494 ; 32.646 ; 3.07124 ; 5.78685e+07 ; 5.78685e+07 ; 27410.9
337 ; -26.7903 ; 3.82256 ; 27.0616 ; 2.99986 ; 5.80407e+07 ; 5.80407e+07 ; 27410.9
338 ; -15.7746 ; 4.5202 ; 16.4094 ; 2.86252 ; 5.82129e+07 ; 5.82129e+07 ; 27410.9
339 ; -10.0578 ; -4.15254 ; 10.8813 ; -2.75004 ; 5.83852e+07 ; 5.83852e+07 ; 27410.9
340 ; -24.017 ; -4.19059 ; 24.3798 ; -2.96885 ; 5.85574e+07 ; 5.85574e+07 ; 27410.9
341 ; -31.1405 ; -2.82392 ; 31.2683 ; -3.05116 ; 5.87296e+07 ; 5.87296e+07 ; 27410.9
342 ; -34.4877 ; -1.09316 ; 34.5051 ; -3.10991 ; 5.89018e+07 ; 5.89018e+07 ; 27410.9
343 ; -34.7747 ; 0.738966 ; 34.7826 ; 3.12035 ; 5.90741e+07 ; 5.90741e+07 ; 27410.9
344 ; -32.0524 ; 2.50434 ; 32.1501 ; 3.06362 ; 5.92463e+07 ; 5.92463e+07 ; 27410.9
345 ; -25.7742 ; 3.97598 ; 26.079 ; 2.98854 ; 5.94185e+07 ; 5.94185e+07 ; 27410.9
346 ; -13.7608 ; 4.44893 ; 14.4621 ; 2.8289 ; 5.95907e+07 ; 5.95907e+07 ; 27410.9
347 ; -12.51 ; -4.37389 ; 13.2526 ; -2.80525 ; 5.9763e+07 ; 5.9763e+07 ; 27410.9
348 ; -25.1623 ; -4.05761 ; 25.4874 ; -2.98171 ; 5.99352e+07 ; 5.99352e+07 ; 27410.9
349 ; -31.7378 ; -2.62132 ; 31.8459 ; -3.05919 ; 6.01074e+07 ; 6.01074e+07 ; 27410.9
350 ; -34.6839 ; -0.867504 ; 34.6947 ; -3.11659 ; 6.02797e+07 ; 6.02797e+07 ; 27410.9
351 ; -34.6047 ; 0.965309 ; 34.6181 ; 3.1137 ; 6.04519e+07 ; 6.04519e+07 ; 27410.9
352 ; -31.4862 ; 2.70957 ; 31.6025 ; 3.05575 ; 6.06241e+07 ; 6.06241e+07 ; 27410.9
353 ; -24.6774 ; 4.11695 ; 25.0185 ; 2.97628 ; 6.07963e+07 ; 6.07963e+07 ; 27410.9
354 ; -11.4921 ; 4.29444 ; 12.2683 ; 2.78397 ; 6.09686e+07 ; 6.09686e+07 ; 27410.9
355 ; -14.6596 ; -4.48813 ; 15.3313 ; -2.8445 ; 6.11408e+07 ; 6.11408e+07 ; 27410.9
356 ; -26.2234 ; -3.91101 ; 26.5134 ; -2.99354 ; 6.1313e+07 ; 6.1313e+07 ; 27410.9
357 ; -32.2808 ; -2.41421 ; 32.3709 ; -3.06694 ; 6.14853e+07 ; 6.14853e+07 ; 27410.9
358 ; -34.8341 ; -0.640702 ; 34.84 ; -3.1232 ; 6.16575e+07 ; 6.16575e+07 ; 27410.9
359 ; -34.3885 ; 1.19036 ; 34.4091 ; 3.10699 ; 6.18297e+07 ; 6.18297e+07 ; 27410.9
360 ; -30.8647 ; 2.91004 ; 31.0015 ; 3.04759 ; 6.20019e+07 ; 6.20019e+07 ; 27410.9
361 ; -23.4934 ; 4.24332 ; 23.8735 ; 2.9629 ; 6.21742e+07 ; 6.21742e+07 ; 27410.9
362 ; -8.87136 ; 4.00626 ; 9.73402 ; 2.71741 ; 6.23464e+07 ; 6.23464e+07 ; 27410.9
363 ; -16.5818 ; -4.53217 ; 17.19 ; -2.87479 ; 6.25186e+07 ; 6.25186e+07 ; 27410.9
364 ; -27.2065 ; -3.75276 ; 27.4641 ; -3.00452 ; 6.26908e+07 ; 6.26908e+07 ; 27410.9
365 ; -32.7709 ; -2.20316 ; 32.8449 ; -3.07446 ; 6.28631e+07 ; 6.28631e+07 ; 27410.9
366 ; -34.9386 ; -0.41306 ; 34.9411 ; -3.12977 ; 6.30353e+07 ; 6.30353e+07 ; 27410.9
367 ; -34.1255 ; 1.4138 ; 34.1548 ; 3.10019 ; 6.32075e+07 ; 6.32075e+07 ; 27410.9
368 ; -30.1858 ; 3.1051 ; 30.3451 ; 3.03909 ; 6.33798e+07 ; 6.33798e+07 ; 27410.9
369 ; -22.2135 ; 4.35236 ; 22.6359 ; 2.94811 ; 6.3552e+07 ; 6.3552e+07 ; 27410.9
370 ; -5.69303 ; 3.45727 ; 6.66058 ; 2.59584 ; 6.37242e+07 ; 6.37242e+07 ; 27410.9
371 ; -18.322 ; -4.5262 ; 18.8728 ; -2.8994 ; 6.38964e+07 ; 6.38964e+07 ; 27410.9
372 ; -28.1168 ; -3.58446 ; 28.3444 ; -3.01479 ; 6.40687e+07 ; 6.40687e+07 ; 27410.9
373 ; -33.2099 ; -1.98866 ; 33.2694 ; -3.08178 ; 6.42409e+07 ; 6.42409e+07 ; 27410.9
374 ; -34.9978 ; -0.184882 ; 34.9983 ; -3.13631 ; 6.44131e+07 ; 6.44131e+07 ; 27410.9
375 ; -33.8151 ; 1.63526 ; 33.8546 ; 3.09327 ; 6.45853e+07 ; 6.45853e+07 ; 27410.9
376 ; -29.4471 ; 3.29399 ; 29.6307 ; 3.03019 ; 6.47576e+07 ; 6.47576e+07 ; 27410.9
377 ; -20.8273 ; 4.44052 ; 21.2954 ; 2.93153 ; 6.49298e+07 ; 6.49298e+07 ; 27410.9
378 ; -1.26031 ; 2.012 ; 2.37414 ; 2.1304 ; 6.5102e+07 ; 6.5102e+07 ; 27410.9
379 ; -19.9105 ; -4.48262 ; 20.4089 ; -2.92015 ; 6.52743e+07 ; 6.52743e+07 ; 27410.9
380 ; -28.9587 ; -3.40743 ; 29.1585 ; -3.02447 ; 6.54465e+07 ; 6.54465e+07 ; 27410.9
381 ; -33.5989 ; -1.77117 ; 33.6456 ; -3.08893 ; 6.56187e+07 ; 6.56187e+07 ; 27410.9
382 ; -35.0118 ; 0.0435355 ; 35.0118 ; 3.14035 ; 6.57909e+07 ; 6.57909e+07 ; 27410.9
383 ; -33.4565 ; 1.8544 ; 33.5078 ; 3.08622 ; 6.59632e+07 ; 6.59632e+07 ; 27410.9
384 ; -28.6456 ; 3.47586 ; 28.8557 ; 3.02084 ; 6.61354e+07 ; 6.61354e+07 ; 27410.9
385 ; -19.3214 ; 4.50308 ; 19.8392 ; 2.91262 ; 6.63076e+07 ; 6.63076e+07 ; 27410.9
386 ; -3.21106 ; -2.80019 ; 4.26051 ; -2.42444 ; 6.64799e+07 ; 6.64799e+07 ; 27410.9
387 ; -21.369 ; -4.40965 ; 21.8192 ; -2.93809 ; 6.66521e+07 ; 6.66521e+07 ; 27410.9
388 ; -29.7359 ; -3.22277 ; 29.91 ; -3.03363 ; 6.68243e+07 ; 6.68243e+07 ; 27410.9
389 ; -33.9391 ; -1.55111 ; 33.9745 ; -3.09592 ; 6.69965e+07 ; 6.69965e+07 ; 27410.9
390 ; -34.9806 ; 0.271897 ; 34.9816 ; 3.13382 ; 6.71688e+07 ; 6.71688e+07 ; 27410.9
391 ; -33.0485 ; 2.0708 ; 33.1134 ; 3.07902 ; 6.7341e+07 ; 6.7341e+07 ; 27410.9
392 ; -27.7781 ; 3.64971 ; 28.0169 ; 3.01095 ; 6.75132e+07 ; 6.75132e+07 ; 27410.9
393 ; -17.678 ; 4.53347 ; 18.25 ; 2.89056 ; 6.76854e+07 ; 6.76854e+07 ; 27410.9
394 ; -6.99306 ; -3.71311 ; 7.9177 ; -2.65348 ; 6.78577e+07 ; 6.78577e+07 ; 27410.9
395 ; -22.7132 ; -4.31305 ; 23.1191 ; -2.95394 ; 6.80299e+07 ; 6.80299e+07 ; 27410.9
396 ; -30.4515 ; -3.03144 ; 30.602 ; -3.04237 ; 6.82021e+07 ; 6.82021e+07 ; 27410.9
397 ; -34.2313 ; -1.32885 ; 34.2571 ; -3.10279 ; 6.83744e+07 ; 6.83744e+07 ; 27410.9
398 ; -34.9041 ; 0.499906 ; 34.9077 ; 3.12727 ; 6.85466e+07 ; 6.85466e+07 ; 27410.9
399 ; -32.5902 ; 2.28403 ; 32.6702 ; 3.07162 ; 6.87188e+07 ; 6.87188e+07 ; 27410.9
400 ; -26.8406 ; 3.81434 ; 27.1103 ; 3.00043 ; 6.8891e+07 ; 6.8891e+07 ; 27410.9
401 ; -15.8726 ; 4.52215 ; 16.5043 ; 2.86404 ; 6.90633e+07 ; 6.90633e+07 ; 27410.9
402 ; -9.921 ; -4.13706 ; 10.749 ; -2.74652 ; 6.92355e+07 ; 6.92355e+07 ; 27410.9
403 ; -23.9555 ; -4.19704 ; 24.3204 ; -2.96815 ; 6.94077e+07 ; 6.94077e+07 ; 27410.9
404 ; -31.1082 ; -2.83424 ; 31.237 ; -3.05073 ; 6.95799e+07 ; 6.95799e+07 ; 27410.9
405 ; -34.4764 ; -1.10476 ; 34.4941 ; -3.10956 ; 6.97522e+07 ; 6.97522e+07 ; 27410.9
406 ; -34.7822 ; 0.727264 ; 34.7898 ; 3.12069 ; 6.99244e+07 ; 6.99244e+07 ; 27410.9
407 ; -32.0801 ; 2.49364 ; 32.1769 ; 3.06402 ; 7.00966e+07 ; 7.00966e+07 ; 27410.9
408 ; -25.8285 ; 3.96835 ; 26.1316 ; 2.98914 ; 7.02689e+07 ; 7.02689e+07 ; 27410.9
409 ; -13.8703 ; 4.45436 ; 14.568 ; 2.83085 ; 7.04411e+07 ; 7.04411e+07 ; 27410.9
410 ; -12.3918 ; -4.36553 ; 13.1382 ; -2.80288 ; 7.06133e+07 ; 7.06133e+07 ; 27410.9
411 ; -25.1054 ; -4.06482 ; 25.4323 ; -2.98108 ; 7.07855e+07 ; 7.07855e+07 ; 27410.9
412 ; -31.7084 ; -2.63188 ; 31.8174 ; -3.05878 ; 7.09578e+07 ; 7.09578e+07 ; 27410.9
413 ; -34.6749 ; -0.879172 ; 34.6861 ; -3.11624 ; 7.113e+07 ; 7.113e+07 ; 27410.9
414 ; -34.6146 ; 0.953665 ; 34.6277 ; 3.11405 ; 7.13022e+07 ; 7.13022e+07 ; 27410.9
415 ; -31.5167 ; 2.6991 ; 31.6321 ; 3.05616 ; 7.14745e+07 ; 7.14745e+07 ; 27410.9
416 ; -24.7361 ; 4.11002 ; 25.0752 ; 2.97694 ; 7.16467e+07 ; 7.16467e+07 ; 27410.9
417 ; -11.6166 ; 4.30508 ; 12.3887 ; 2.78669 ; 7.18189e+07 ; 7.18189e+07 ; 27410.9
418 ; -14.5548 ; -4.48418 ; 15.2299 ; -2.84273 ; 7.19911e+07 ; 7.19911e+07 ; 27410.9
419 ; -26.1706 ; -3.91887 ; 26.4624 ; -2.99295 ; 7.21634e+07 ; 7.21634e+07 ; 27410.9
420 ; -32.2541 ; -2.42499 ; 32.3451 ; -3.06655 ; 7.23356e+07 ; 7.23356e+07 ; 27410.9
421 ; -34.8274 ; -0.652422 ; 34.8335 ; -3.12286 ; 7.25078e+07 ; 7.25078e+07 ; 27410.9
422 ; -34.4008 ; 1.17879 ; 34.421 ; 3.10734 ; 7.268e+07 ; 7.268e+07 ; 27410.9
423 ; -30.8981 ; 2.89983 ; 31.0339 ; 3.04802 ; 7.28523e+07 ; 7.28523e+07 ; 27410.9
424 ; -23.5567 ; 4.2372 ; 23.9347 ; 2.96362 ; 7.30245e+07 ; 7.30245e+07 ; 27410.9
425 ; -9.01759 ; 4.0258 ; 9.87542 ; 2.7217 ; 7.31967e+07 ; 7.31967e+07 ; 27410.9
426 ; -16.4874 ; -4.53125 ; 17.0987 ; -2.87338 ; 7.3369e+07 ; 7.3369e+07 ; 27410.9
427 ; -27.1576 ; -3.76118 ; 27.4168 ; -3.00397 ; 7.35412e+07 ; 7.35412e+07 ; 27410.9
428 ; -32.7469 ; -2.21413 ; 32.8217 ; -3.07408 ; 7.37134e+07 ; 7.37134e+07 ; 27410.9
429 ; -34.9343 ; -0.424816 ; 34.9369 ; -3.12943 ; 7.38856e+07 ; 7.38856e+07 ; 27410.9
430 ; -34.1402 ; 1.40232 ; 34.169 ; 3.10054 ; 7.40579e+07 ; 7.40579e+07 ; 27410.9
431 ; -30.2222 ; 3.09518 ; 30.3803 ; 3.03953 ; 7.42301e+07 ; 7.42301e+07 ; 27410.9
432 ; -22.282 ; 4.34721 ; 22.7021 ; 2.94891 ; 7.44023e+07 ; 7.44023e+07 ; 27410.9
433 ; -5.87694 ; 3.4965 ; 6.83842 ; 2.60489 ; 7.45745e+07 ; 7.45745e+07 ; 27410.9
434 ; -18.2361 ; -4.52752 ; 18.7898 ; -2.89824 ; 7.47468e+07 ; 7.47468e+07 ; 27410.9
435 ; -28.0716 ; -3.59337 ; 28.3006 ; -3.01428 ; 7.4919e+07 ; 7.4919e+07 ; 27410.9
436 ; -33.1885 ; -1.9998 ; 33.2487 ; -3.08141 ; 7.50912e+07 ; 7.50912e+07 ; 27410.9
437 ; -34.9959 ; -0.196657 ; 34.9964 ; -3.13597 ; 7.52635e+07 ; 7.52635e+07 ; 27410.9
438 ; -33.8323 ; 1.6239 ; 33.8713 ; 3.09363 ; 7.54357e+07 ; 7.54357e+07 ; 27410.9
439 ; -29.4867 ; 3.28441 ; 29.669 ; 3.03066 ; 7.56079e+07 ; 7.56079e+07 ; 27410.9
