time (days); x ; y ; r ; f ; E ; M ; P
1 ; 0.194758 ; -0.270952 ; 0.333685 ; -0.94757 ; 558.414 ; 558.56 ; 88.8975
2 ; -0.049185 ; -0.380528 ; 0.383693 ; -1.69934 ; 1116.92 ; 1117.12 ; 88.8975
3 ; -0.279323 ; -0.328069 ; 0.430871 ; -2.27611 ; 1675.5 ; 1675.68 ; 88.8975
4 ; -0.42709 ; -0.173971 ; 0.461164 ; -2.75477 ; 2234.15 ; 2234.24 ; 88.8975
5 ; -0.469152 ; 0.024403 ; 0.469786 ; 3.08962 ; 2792.81 ; 2792.8 ; 88.8975
6 ; -0.400874 ; 0.216896 ; 0.45579 ; 2.64564 ; 3351.48 ; 3351.36 ; 88.8975
7 ; -0.23018 ; 0.352261 ; 0.420797 ; 2.14958 ; 3910.11 ; 3909.92 ; 88.8975
8 ; 0.0121013 ; 0.370932 ; 0.371129 ; 1.53818 ; 4468.68 ; 4468.48 ; 88.8975
9 ; 0.240513 ; 0.217549 ; 0.324305 ; 0.735308 ; 5027.15 ; 5027.04 ; 88.8975
10 ; 0.302764 ; -0.0734387 ; 0.311544 ; -0.237965 ; 5585.56 ; 5585.6 ; 88.8975
11 ; 0.14161 ; -0.314137 ; 0.34458 ; -1.14729 ; 6143.99 ; 6144.16 ; 88.8975
12 ; -0.10927 ; -0.380637 ; 0.396011 ; -1.85035 ; 6702.51 ; 6702.72 ; 88.8975
13 ; -0.323554 ; -0.298092 ; 0.439939 ; -2.39713 ; 7261.12 ; 7261.28 ; 88.8975
14 ; -0.447172 ; -0.128544 ; 0.46528 ; -2.86168 ; 7819.77 ; 7819.84 ; 88.8975
15 ; -0.462776 ; 0.0728769 ; 0.468479 ; 2.9854 ; 8378.44 ; 8378.4 ; 88.8975
16 ; -0.368696 ; 0.256589 ; 0.449193 ; 2.5336 ; 8937.09 ; 8936.96 ; 88.8975
17 ; -0.176696 ; 0.369786 ; 0.409833 ; 2.01655 ; 9495.71 ; 9495.52 ; 88.8975
18 ; 0.0730257 ; 0.351127 ; 0.35864 ; 1.36574 ; 10054.3 ; 10054.1 ; 88.8975
19 ; 0.276348 ; 0.155225 ; 0.316959 ; 0.511781 ; 10612.7 ; 10612.6 ; 88.8975
20 ; 0.281446 ; -0.14349 ; 0.315914 ; -0.471482 ; 11171.1 ; 11171.2 ; 88.8975
21 ; 0.0835631 ; -0.346547 ; 0.35648 ; -1.33418 ; 11729.6 ; 11729.8 ; 88.8975
22 ; -0.166896 ; -0.37211 ; 0.407824 ; -1.99241 ; 12288.1 ; 12288.3 ; 88.8975
23 ; -0.362438 ; -0.263177 ; 0.44791 ; -2.51354 ; 12846.7 ; 12846.9 ; 88.8975
24 ; -0.460998 ; -0.0813154 ; 0.468115 ; -2.967 ; 13405.4 ; 13405.4 ; 88.8975
25 ; -0.450058 ; 0.120351 ; 0.465872 ; 2.8803 ; 13964.1 ; 13964 ; 88.8975
26 ; -0.330789 ; 0.292287 ; 0.441422 ; 2.41791 ; 14522.7 ; 14522.6 ; 88.8975
27 ; -0.119611 ; 0.379738 ; 0.398131 ; 1.87594 ; 15081.3 ; 15081.1 ; 88.8975
28 ; 0.131691 ; 0.320622 ; 0.346614 ; 1.18107 ; 15639.8 ; 15639.7 ; 88.8975
29 ; 0.300001 ; 0.0860926 ; 0.31211 ; 0.279464 ; 16198.3 ; 16198.2 ; 88.8975
30 ; 0.247602 ; -0.207188 ; 0.322852 ; -0.696769 ; 16756.7 ; 16756.8 ; 88.8975
31 ; 0.0228889 ; -0.368207 ; 0.368918 ; -1.50871 ; 17315.2 ; 17315.4 ; 88.8975
32 ; -0.221072 ; -0.35585 ; 0.41893 ; -2.12669 ; 17873.7 ; 17873.9 ; 88.8975
33 ; -0.395643 ; -0.22413 ; 0.454717 ; -2.62617 ; 18432.4 ; 18432.5 ; 88.8975
34 ; -0.468493 ; -0.0329687 ; 0.469651 ; -3.07134 ; 18991 ; 18991 ; 88.8975
35 ; -0.431069 ; 0.166145 ; 0.461979 ; 2.77371 ; 19549.7 ; 19549.6 ; 88.8975
36 ; -0.287469 ; 0.323193 ; 0.432541 ; 2.29776 ; 20108.3 ; 20108.2 ; 88.8975
37 ; -0.0598757 ; 0.381211 ; 0.385885 ; 1.72659 ; 20666.9 ; 20666.7 ; 88.8975
38 ; 0.185876 ; 0.27931 ; 0.335506 ; 0.983613 ; 21225.4 ; 21225.3 ; 88.8975
39 ; 0.309823 ; 0.0130109 ; 0.310096 ; 0.0419698 ; 21783.8 ; 21783.8 ; 88.8975
40 ; 0.203411 ; -0.262276 ; 0.331911 ; -0.911137 ; 22342.2 ; 22342.4 ; 88.8975
41 ; -0.0384564 ; -0.379551 ; 0.381494 ; -1.67177 ; 22900.7 ; 22901 ; 88.8975
42 ; -0.271024 ; -0.332766 ; 0.42917 ; -2.25429 ; 23459.3 ; 23459.5 ; 88.8975
43 ; -0.422921 ; -0.18172 ; 0.460309 ; -2.73577 ; 24018 ; 24018.1 ; 88.8975
44 ; -0.469615 ; 0.015827 ; 0.469881 ; 3.1079 ; 24576.6 ; 24576.6 ; 88.8975
45 ; -0.405921 ; 0.209562 ; 0.456824 ; 2.66502 ; 25135.3 ; 25135.2 ; 88.8975
46 ; -0.239153 ; 0.348465 ; 0.422637 ; 2.17227 ; 25693.9 ; 25693.7 ; 88.8975
47 ; 0.0013034 ; 0.373341 ; 0.373343 ; 1.56731 ; 26252.5 ; 26252.3 ; 88.8975
48 ; 0.233116 ; 0.227632 ; 0.325821 ; 0.773496 ; 26811 ; 26810.9 ; 88.8975
49 ; 0.305091 ; -0.0606791 ; 0.311067 ; -0.196327 ; 27369.4 ; 27369.4 ; 88.8975
50 ; 0.151378 ; -0.307318 ; 0.342578 ; -1.1131 ; 27927.8 ; 27928 ; 88.8975
51 ; -0.0988516 ; -0.381269 ; 0.393875 ; -1.82448 ; 28486.3 ; 28486.5 ; 88.8975
52 ; -0.316154 ; -0.303744 ; 0.438422 ; -2.37621 ; 29044.9 ; 29045.1 ; 88.8975
53 ; -0.444091 ; -0.136681 ; 0.464649 ; -2.84302 ; 29603.6 ; 29603.7 ; 88.8975
54 ; -0.464358 ; 0.0644075 ; 0.468804 ; 3.00377 ; 30162.3 ; 30162.2 ; 88.8975
55 ; -0.374776 ; 0.249877 ; 0.450439 ; 2.55354 ; 30720.9 ; 30720.8 ; 88.8975
56 ; -0.186384 ; 0.367227 ; 0.411819 ; 2.04046 ; 31279.5 ; 31279.3 ; 88.8975
57 ; 0.0624193 ; 0.355374 ; 0.360814 ; 1.39693 ; 31838.1 ; 31837.9 ; 88.8975
58 ; 0.270872 ; 0.166746 ; 0.318082 ; 0.551805 ; 32396.6 ; 32396.5 ; 88.8975
59 ; 0.286156 ; -0.131558 ; 0.314948 ; -0.430926 ; 32955 ; 32955 ; 88.8975
60 ; 0.0940201 ; -0.341635 ; 0.354336 ; -1.30224 ; 33513.4 ; 33513.6 ; 88.8975
61 ; -0.156989 ; -0.374196 ; 0.405793 ; -1.96803 ; 34071.9 ; 34072.1 ; 88.8975
62 ; -0.356005 ; -0.269637 ; 0.446591 ; -2.49337 ; 34630.6 ; 34630.7 ; 88.8975
63 ; -0.459024 ; -0.0897194 ; 0.46771 ; -2.94857 ; 35189.2 ; 35189.3 ; 88.8975
64 ; -0.452751 ; 0.112106 ; 0.466424 ; 2.89886 ; 35747.9 ; 35747.8 ; 88.8975
65 ; -0.337856 ; 0.286335 ; 0.442871 ; 2.43855 ; 36306.5 ; 36306.4 ; 88.8975
66 ; -0.12987 ; 0.378577 ; 0.400234 ; 1.90126 ; 36865.1 ; 36864.9 ; 88.8975
67 ; 0.121634 ; 0.326772 ; 0.348675 ; 1.21446 ; 37423.7 ; 37423.5 ; 88.8975
68 ; 0.296808 ; 0.0986231 ; 0.312765 ; 0.320801 ; 37982.1 ; 37982.1 ; 88.8975
69 ; 0.25437 ; -0.196559 ; 0.321464 ; -0.657889 ; 38540.5 ; 38540.6 ; 88.8975
70 ; 0.0336565 ; -0.365163 ; 0.366711 ; -1.47889 ; 39099 ; 39099.2 ; 88.8975
71 ; -0.211833 ; -0.359229 ; 0.417036 ; -2.1036 ; 39657.5 ; 39657.7 ; 88.8975
72 ; -0.390228 ; -0.23126 ; 0.453607 ; -2.60661 ; 40216.2 ; 40216.3 ; 88.8975
73 ; -0.467636 ; -0.0415206 ; 0.469476 ; -3.05304 ; 40774.8 ; 40774.9 ; 88.8975
74 ; -0.434858 ; 0.158246 ; 0.462756 ; 2.79259 ; 41333.5 ; 41333.4 ; 88.8975
75 ; -0.295461 ; 0.318143 ; 0.43418 ; 2.31925 ; 41892.2 ; 41892 ; 88.8975
76 ; -0.0705211 ; 0.381606 ; 0.388067 ; 1.75354 ; 42450.7 ; 42450.5 ; 88.8975
77 ; 0.17678 ; 0.287345 ; 0.33737 ; 1.01926 ; 43009.3 ; 43009.1 ; 88.8975
78 ; 0.309144 ; 0.0260028 ; 0.310236 ; 0.0839146 ; 43567.7 ; 43567.7 ; 88.8975
79 ; 0.211822 ; -0.253288 ; 0.330187 ; -0.874318 ; 44126.1 ; 44126.2 ; 88.8975
80 ; -0.0276976 ; -0.378276 ; 0.379288 ; -1.64389 ; 44684.6 ; 44684.8 ; 88.8975
81 ; -0.262576 ; -0.33728 ; 0.427438 ; -2.2323 ; 45243.2 ; 45243.3 ; 88.8975
82 ; -0.418563 ; -0.189387 ; 0.459416 ; -2.71669 ; 45801.8 ; 45801.9 ; 88.8975
83 ; -0.46988 ; 0.0072444 ; 0.469936 ; 3.12618 ; 46360.5 ; 46360.5 ; 88.8975
84 ; -0.410783 ; 0.202132 ; 0.457821 ; 2.68431 ; 46919.1 ; 46919 ; 88.8975
85 ; -0.247988 ; 0.344468 ; 0.424448 ; 2.19476 ; 47477.8 ; 47477.6 ; 88.8975
86 ; -0.00949563 ; 0.375437 ; 0.375557 ; 1.59608 ; 48036.3 ; 48036.1 ; 88.8975
87 ; 0.225426 ; 0.237428 ; 0.327398 ; 0.811323 ; 48594.8 ; 48594.7 ; 88.8975
88 ; 0.306976 ; -0.0478316 ; 0.31068 ; -0.154573 ; 49153.2 ; 49153.3 ; 88.8975
89 ; 0.160982 ; -0.300165 ; 0.340609 ; -1.07852 ; 49711.7 ; 49711.8 ; 88.8975
90 ; -0.088363 ; -0.381628 ; 0.391725 ; -1.79833 ; 50270.2 ; 50270.4 ; 88.8975
91 ; -0.30859 ; -0.309239 ; 0.436871 ; -2.35515 ; 50828.8 ; 50828.9 ; 88.8975
92 ; -0.440818 ; -0.144759 ; 0.463978 ; -2.8243 ; 51387.4 ; 51387.5 ; 88.8975
93 ; -0.465744 ; 0.0559109 ; 0.469088 ; 3.02212 ; 51946.1 ; 51946.1 ; 88.8975
94 ; -0.380678 ; 0.243046 ; 0.451649 ; 2.57337 ; 52504.7 ; 52504.6 ; 88.8975
95 ; -0.195956 ; 0.36444 ; 0.413781 ; 2.06414 ; 53063.4 ; 53063.2 ; 88.8975
96 ; 0.0517549 ; 0.359292 ; 0.363 ; 1.42773 ; 53621.9 ; 53621.7 ; 88.8975
97 ; 0.265029 ; 0.178042 ; 0.319279 ; 0.591538 ; 54180.4 ; 54180.3 ; 88.8975
98 ; 0.290466 ; -0.119442 ; 0.314065 ; -0.390132 ; 54738.8 ; 54738.9 ; 88.8975
99 ; 0.104385 ; -0.336388 ; 0.352211 ; -1.26991 ; 55297.2 ; 55297.4 ; 88.8975
100 ; -0.14698 ; -0.376037 ; 0.403741 ; -1.9434 ; 55855.8 ; 55856 ; 88.8975
101 ; -0.349397 ; -0.275966 ; 0.445237 ; -2.47308 ; 56414.4 ; 56414.5 ; 88.8975
102 ; -0.456855 ; -0.0980851 ; 0.467265 ; -2.93011 ; 56973 ; 56973.1 ; 88.8975
103 ; -0.45525 ; 0.103813 ; 0.466936 ; 2.91739 ; 57531.7 ; 57531.7 ; 88.8975
104 ; -0.344754 ; 0.280239 ; 0.444285 ; 2.45906 ; 58090.4 ; 58090.2 ; 88.8975
105 ; -0.140041 ; 0.377159 ; 0.402319 ; 1.92632 ; 58649 ; 58648.8 ; 88.8975
106 ; 0.111452 ; 0.332585 ; 0.350763 ; 1.24745 ; 59207.5 ; 59207.3 ; 88.8975
107 ; 0.293193 ; 0.111013 ; 0.313506 ; 0.361954 ; 59766 ; 59765.9 ; 88.8975
108 ; 0.260805 ; -0.185672 ; 0.320145 ; -0.618681 ; 60324.4 ; 60324.5 ; 88.8975
109 ; 0.0443944 ; -0.361796 ; 0.364509 ; -1.4487 ; 60882.8 ; 60883 ; 88.8975
110 ; -0.202467 ; -0.362393 ; 0.415116 ; -2.08029 ; 61441.4 ; 61441.6 ; 88.8975
111 ; -0.384631 ; -0.238283 ; 0.45246 ; -2.58695 ; 62000 ; 62000.1 ; 88.8975
112 ; -0.466582 ; -0.050055 ; 0.46926 ; -3.03472 ; 62558.7 ; 62558.7 ; 88.8975
113 ; -0.438456 ; 0.150276 ; 0.463494 ; 2.8114 ; 63117.3 ; 63117.3 ; 88.8975
114 ; -0.303296 ; 0.312923 ; 0.435786 ; 2.34057 ; 63676 ; 63675.8 ; 88.8975
115 ; -0.0811138 ; 0.381715 ; 0.390239 ; 1.78018 ; 64234.6 ; 64234.4 ; 88.8975
116 ; 0.167484 ; 0.295055 ; 0.339276 ; 1.05451 ; 64793.1 ; 64792.9 ; 88.8975
117 ; 0.308014 ; 0.0389567 ; 0.310467 ; 0.125809 ; 65351.5 ; 65351.5 ; 88.8975
118 ; 0.219976 ; -0.243994 ; 0.328515 ; -0.837118 ; 65909.9 ; 65910.1 ; 88.8975
119 ; -0.0169167 ; -0.376699 ; 0.377078 ; -1.61567 ; 66468.4 ; 66468.6 ; 88.8975
120 ; -0.253981 ; -0.341605 ; 0.425676 ; -2.21012 ; 67027 ; 67027.2 ; 88.8975
121 ; -0.414017 ; -0.19697 ; 0.458484 ; -2.69753 ; 67585.6 ; 67585.7 ; 88.8975
122 ; -0.469948 ; -0.00134127 ; 0.46995 ; -3.13874 ; 68144.3 ; 68144.3 ; 88.8975
123 ; -0.415458 ; 0.19461 ; 0.458779 ; 2.70352 ; 68703 ; 68702.9 ; 88.8975
124 ; -0.256682 ; 0.340274 ; 0.42623 ; 2.21707 ; 69261.6 ; 69261.4 ; 88.8975
125 ; -0.0202869 ; 0.377224 ; 0.377769 ; 1.62452 ; 69820.2 ; 69820 ; 88.8975
126 ; 0.217457 ; 0.24693 ; 0.329032 ; 0.848781 ; 70378.7 ; 70378.5 ; 88.8975
127 ; 0.308415 ; -0.0349147 ; 0.310385 ; -0.112727 ; 70937.1 ; 70937.1 ; 88.8975
128 ; 0.170409 ; -0.292682 ; 0.338676 ; -1.04354 ; 71495.5 ; 71495.6 ; 88.8975
129 ; -0.0778104 ; -0.381711 ; 0.389561 ; -1.77189 ; 72054 ; 72054.2 ; 88.8975
130 ; -0.300865 ; -0.314572 ; 0.435288 ; -2.33393 ; 72612.6 ; 72612.8 ; 88.8975
131 ; -0.437352 ; -0.152773 ; 0.463267 ; -2.80553 ; 73171.2 ; 73171.3 ; 88.8975
132 ; -0.466933 ; 0.0473907 ; 0.469331 ; 3.04045 ; 73729.9 ; 73729.9 ; 88.8975
133 ; -0.386399 ; 0.236101 ; 0.452822 ; 2.5931 ; 74288.6 ; 74288.4 ; 88.8975
134 ; -0.205407 ; 0.361428 ; 0.415719 ; 2.0876 ; 74847.2 ; 74847 ; 88.8975
135 ; 0.0410434 ; 0.362883 ; 0.365196 ; 1.45817 ; 75405.8 ; 75405.6 ; 88.8975
136 ; 0.258831 ; 0.1891 ; 0.32055 ; 0.630965 ; 75964.2 ; 75964.1 ; 88.8975
137 ; 0.294367 ; -0.107158 ; 0.313265 ; -0.349118 ; 76522.6 ; 76522.7 ; 88.8975
138 ; 0.114646 ; -0.330805 ; 0.350108 ; -1.23718 ; 77081.1 ; 77081.2 ; 88.8975
139 ; -0.136873 ; -0.377629 ; 0.401669 ; -1.91852 ; 77639.6 ; 77639.8 ; 88.8975
140 ; -0.342617 ; -0.282159 ; 0.443847 ; -2.45266 ; 78198.2 ; 78198.4 ; 88.8975
141 ; -0.45449 ; -0.106409 ; 0.466781 ; -2.91161 ; 78756.9 ; 78756.9 ; 88.8975
142 ; -0.457554 ; 0.0954757 ; 0.467409 ; 2.93588 ; 79315.5 ; 79315.5 ; 88.8975
143 ; -0.35148 ; 0.274003 ; 0.445664 ; 2.47943 ; 79874.2 ; 79874 ; 88.8975
144 ; -0.150117 ; 0.375488 ; 0.404384 ; 1.95112 ; 80432.8 ; 80432.6 ; 88.8975
145 ; 0.101157 ; 0.338063 ; 0.352873 ; 1.28005 ; 80991.3 ; 80991.2 ; 88.8975
146 ; 0.289162 ; 0.123246 ; 0.314332 ; 0.402902 ; 81549.8 ; 81549.7 ; 88.8975
147 ; 0.266893 ; -0.174538 ; 0.318897 ; -0.579157 ; 82108.2 ; 82108.3 ; 88.8975
148 ; 0.0550924 ; -0.358103 ; 0.362316 ; -1.41815 ; 82666.7 ; 82666.8 ; 88.8975
149 ; -0.192978 ; -0.365335 ; 0.413171 ; -2.05677 ; 83225.2 ; 83225.4 ; 88.8975
150 ; -0.378853 ; -0.245193 ; 0.451275 ; -2.56719 ; 83783.8 ; 83784 ; 88.8975
151 ; -0.465332 ; -0.0585682 ; 0.469003 ; -3.01639 ; 84342.5 ; 84342.5 ; 88.8975
152 ; -0.441861 ; 0.142242 ; 0.464192 ; 2.83015 ; 84901.2 ; 84901.1 ; 88.8975
153 ; -0.310971 ; 0.307539 ; 0.437359 ; 2.36174 ; 85459.8 ; 85459.6 ; 88.8975
154 ; -0.0916471 ; 0.381545 ; 0.392398 ; 1.80653 ; 86018.4 ; 86018.2 ; 88.8975
155 ; 0.158 ; 0.302435 ; 0.34122 ; 1.08937 ; 86576.9 ; 86576.8 ; 88.8975
156 ; 0.306435 ; 0.0518539 ; 0.310791 ; 0.167629 ; 87135.4 ; 87135.3 ; 88.8975
157 ; 0.22786 ; -0.234399 ; 0.326899 ; -0.799544 ; 87693.8 ; 87693.9 ; 88.8975
158 ; -0.00612211 ; -0.374815 ; 0.374865 ; -1.58713 ; 88252.2 ; 88252.4 ; 88.8975
159 ; -0.245243 ; -0.345738 ; 0.423885 ; -2.18776 ; 88810.8 ; 88811 ; 88.8975
160 ; -0.409284 ; -0.204463 ; 0.457513 ; -2.67829 ; 89369.5 ; 89369.6 ; 88.8975
161 ; -0.469818 ; -0.00992637 ; 0.469923 ; -3.12047 ; 89928.1 ; 89928.1 ; 88.8975
162 ; -0.419945 ; 0.187001 ; 0.459699 ; 2.72266 ; 90486.8 ; 90486.7 ; 88.8975
163 ; -0.265231 ; 0.335889 ; 0.427983 ; 2.23919 ; 91045.4 ; 91045.2 ; 88.8975
164 ; -0.0310617 ; 0.378706 ; 0.379978 ; 1.65263 ; 91604 ; 91603.8 ; 88.8975
165 ; 0.209221 ; 0.25613 ; 0.33072 ; 0.885862 ; 92162.5 ; 92162.4 ; 88.8975
166 ; 0.309405 ; -0.0219469 ; 0.310182 ; -0.070814 ; 92720.9 ; 92720.9 ; 88.8975
167 ; 0.179644 ; -0.28487 ; 0.336783 ; -1.00817 ; 93279.3 ; 93279.5 ; 88.8975
168 ; -0.0672005 ; -0.381513 ; 0.387386 ; -1.74515 ; 93837.8 ; 93838 ; 88.8975
169 ; -0.292981 ; -0.319739 ; 0.433671 ; -2.31255 ; 94396.4 ; 94396.6 ; 88.8975
170 ; -0.433695 ; -0.160721 ; 0.462518 ; -2.7867 ; 94955.1 ; 94955.2 ; 88.8975
171 ; -0.467925 ; 0.0388504 ; 0.469535 ; 3.05876 ; 95513.7 ; 95513.7 ; 88.8975
172 ; -0.391939 ; 0.229044 ; 0.453958 ; 2.61273 ; 96072.4 ; 96072.3 ; 88.8975
173 ; -0.214734 ; 0.358197 ; 0.417631 ; 2.11084 ; 96631 ; 96630.8 ; 88.8975
174 ; 0.0302951 ; 0.366149 ; 0.3674 ; 1.48824 ; 97189.6 ; 97189.4 ; 88.8975
175 ; 0.25229 ; 0.199908 ; 0.321891 ; 0.670072 ; 97748.1 ; 97748 ; 88.8975
176 ; 0.297852 ; -0.0947224 ; 0.312551 ; -0.307905 ; 98306.5 ; 98306.5 ; 88.8975
177 ; 0.12479 ; -0.324886 ; 0.348028 ; -1.20407 ; 98864.9 ; 98865.1 ; 88.8975
178 ; -0.126674 ; -0.378968 ; 0.399578 ; -1.89338 ; 99423.4 ; 99423.6 ; 88.8975
179 ; -0.335666 ; -0.28821 ; 0.442422 ; -2.43211 ; 99982 ; 99982.2 ; 88.8975
180 ; -0.451931 ; -0.114687 ; 0.466256 ; -2.89307 ; 100541 ; 100541 ; 88.8975
181 ; -0.459662 ; 0.0870977 ; 0.467841 ; 2.95433 ; 101099 ; 101099 ; 88.8975
182 ; -0.358033 ; 0.267633 ; 0.447007 ; 2.49969 ; 101658 ; 101658 ; 88.8975
183 ; -0.160095 ; 0.37357 ; 0.40643 ; 1.97567 ; 102217 ; 102216 ; 88.8975
184 ; 0.0907624 ; 0.343205 ; 0.355004 ; 1.31226 ; 102775 ; 102775 ; 88.8975
185 ; 0.284727 ; 0.135306 ; 0.315241 ; 0.443624 ; 103334 ; 103334 ; 88.8975
186 ; 0.272623 ; -0.16317 ; 0.317723 ; -0.539331 ; 103892 ; 103892 ; 88.8975
187 ; 0.0657398 ; -0.354083 ; 0.360134 ; -1.38722 ; 104450 ; 104451 ; 88.8975
188 ; -0.183369 ; -0.368051 ; 0.411201 ; -2.03302 ; 105009 ; 105009 ; 88.8975
189 ; -0.372895 ; -0.251987 ; 0.450054 ; -2.54732 ; 105568 ; 105568 ; 88.8975
190 ; -0.463885 ; -0.0670567 ; 0.468707 ; -2.99803 ; 106126 ; 106126 ; 88.8975
191 ; -0.445074 ; 0.134145 ; 0.46485 ; 2.84885 ; 106685 ; 106685 ; 88.8975
192 ; -0.318484 ; 0.301995 ; 0.438899 ; 2.38276 ; 107244 ; 107243 ; 88.8975
193 ; -0.102114 ; 0.3811 ; 0.394544 ; 1.83259 ; 107802 ; 107802 ; 88.8975
194 ; 0.148343 ; 0.309484 ; 0.3432 ; 1.12383 ; 108361 ; 108361 ; 88.8975
195 ; 0.304411 ; 0.0646759 ; 0.311206 ; 0.209349 ; 108919 ; 108919 ; 88.8975
196 ; 0.235459 ; -0.224512 ; 0.325341 ; -0.761603 ; 109478 ; 109478 ; 88.8975
197 ; 0.00467754 ; -0.372622 ; 0.372651 ; -1.55824 ; 110036 ; 110036 ; 88.8975
198 ; -0.236364 ; -0.349672 ; 0.422065 ; -2.1652 ; 110595 ; 110595 ; 88.8975
199 ; -0.404364 ; -0.211864 ; 0.456505 ; -2.65898 ; 111153 ; 111153 ; 88.8975
200 ; -0.469491 ; -0.0185073 ; 0.469856 ; -3.10219 ; 111712 ; 111712 ; 88.8975
201 ; -0.424244 ; 0.179307 ; 0.46058 ; 2.74171 ; 112271 ; 112271 ; 88.8975
202 ; -0.273633 ; 0.331318 ; 0.429705 ; 2.26113 ; 112829 ; 112829 ; 88.8975
203 ; -0.041812 ; 0.379888 ; 0.382182 ; 1.68042 ; 113388 ; 113388 ; 88.8975
204 ; 0.200733 ; 0.265021 ; 0.33246 ; 0.922561 ; 113946 ; 113946 ; 88.8975
205 ; 0.309943 ; -0.00894703 ; 0.310072 ; -0.0288587 ; 114505 ; 114505 ; 88.8975
206 ; 0.188675 ; -0.276733 ; 0.334932 ; -0.972394 ; 115063 ; 115063 ; 88.8975
207 ; -0.0565402 ; -0.381029 ; 0.385201 ; -1.71811 ; 115622 ; 115622 ; 88.8975
208 ; -0.284941 ; -0.324735 ; 0.432023 ; -2.29102 ; 116180 ; 116180 ; 88.8975
209 ; -0.429847 ; -0.168598 ; 0.461729 ; -2.7678 ; 116739 ; 116739 ; 88.8975
210 ; -0.46872 ; 0.0302939 ; 0.469698 ; 3.07705 ; 117298 ; 117298 ; 88.8975
211 ; -0.397297 ; 0.221881 ; 0.455056 ; 2.63227 ; 117856 ; 117856 ; 88.8975
212 ; -0.223932 ; 0.354751 ; 0.419516 ; 2.13387 ; 118415 ; 118415 ; 88.8975
213 ; 0.0195202 ; 0.369093 ; 0.369609 ; 1.51796 ; 118973 ; 118973 ; 88.8975
214 ; 0.245421 ; 0.210454 ; 0.323299 ; 0.708847 ; 119532 ; 119532 ; 88.8975
215 ; 0.300911 ; -0.0821516 ; 0.311924 ; -0.266515 ; 120090 ; 120090 ; 88.8975
216 ; 0.134805 ; -0.318632 ; 0.345975 ; -1.17056 ; 120649 ; 120649 ; 88.8975
217 ; -0.116389 ; -0.380047 ; 0.39747 ; -1.86798 ; 121207 ; 121207 ; 88.8975
218 ; -0.328547 ; -0.294117 ; 0.440962 ; -2.41143 ; 121766 ; 121766 ; 88.8975
219 ; -0.449177 ; -0.122916 ; 0.465692 ; -2.87448 ; 122325 ; 122325 ; 88.8975
220 ; -0.461575 ; 0.0786825 ; 0.468233 ; 2.97275 ; 122883 ; 122883 ; 88.8975
221 ; -0.364412 ; 0.261132 ; 0.448315 ; 2.51982 ; 123442 ; 123442 ; 88.8975
222 ; -0.16997 ; 0.37141 ; 0.408454 ; 1.99998 ; 124000 ; 124000 ; 88.8975
223 ; 0.080279 ; 0.348014 ; 0.357153 ; 1.34408 ; 124559 ; 124559 ; 88.8975
224 ; 0.279895 ; 0.147178 ; 0.316232 ; 0.484101 ; 125117 ; 125117 ; 88.8975
225 ; 0.277982 ; -0.151581 ; 0.316624 ; -0.499219 ; 125676 ; 125676 ; 88.8975
226 ; 0.0763259 ; -0.349732 ; 0.357963 ; -1.35592 ; 126234 ; 126235 ; 88.8975
227 ; -0.173646 ; -0.370537 ; 0.409208 ; -2.00904 ; 126793 ; 126793 ; 88.8975
228 ; -0.36676 ; -0.25866 ; 0.448796 ; -2.52735 ; 127351 ; 127352 ; 88.8975
229 ; -0.462242 ; -0.0755169 ; 0.46837 ; -2.97965 ; 127910 ; 127910 ; 88.8975
230 ; -0.448094 ; 0.12599 ; 0.46547 ; 2.8675 ; 128469 ; 128469 ; 88.8975
231 ; -0.325833 ; 0.296295 ; 0.440406 ; 2.40364 ; 129027 ; 129027 ; 88.8975
232 ; -0.112509 ; 0.380385 ; 0.396675 ; 1.85837 ; 129586 ; 129586 ; 88.8975
233 ; 0.138526 ; 0.316199 ; 0.345212 ; 1.15788 ; 130145 ; 130144 ; 88.8975
234 ; 0.301948 ; 0.0774044 ; 0.311711 ; 0.250947 ; 130703 ; 130703 ; 88.8975
235 ; 0.242761 ; -0.214341 ; 0.323844 ; -0.723304 ; 131261 ; 131262 ; 88.8975
236 ; 0.0154732 ; -0.370115 ; 0.370438 ; -1.52901 ; 131820 ; 131820 ; 88.8975
237 ; -0.227349 ; -0.353404 ; 0.420217 ; -2.14245 ; 132378 ; 132379 ; 88.8975
238 ; -0.39926 ; -0.219167 ; 0.455458 ; -2.63957 ; 132937 ; 132937 ; 88.8975
239 ; -0.468967 ; -0.0270805 ; 0.469749 ; -3.08391 ; 133496 ; 133496 ; 88.8975
240 ; -0.428354 ; 0.171534 ; 0.461423 ; 2.7607 ; 134054 ; 134054 ; 88.8975
241 ; -0.281885 ; 0.326564 ; 0.431397 ; 2.28289 ; 134613 ; 134613 ; 88.8975
242 ; -0.0525296 ; 0.380773 ; 0.384379 ; 1.70789 ; 135172 ; 135171 ; 88.8975
243 ; 0.192007 ; 0.273598 ; 0.334249 ; 0.958873 ; 135730 ; 135730 ; 88.8975
244 ; 0.310028 ; 0.00406589 ; 0.310055 ; 0.0131138 ; 136289 ; 136289 ; 88.8975
245 ; 0.197487 ; -0.268275 ; 0.333126 ; -0.936229 ; 136847 ; 136847 ; 88.8975
